2018-11-03 21:02:53,"RT @LaloDagach: In the 56 months it took to construct the £330million Statue of Unity, UK taxpayers gave #India £1.17billion in foreign aid…",['#India']
2018-11-03 21:01:55,RT @Dr_inderjeet10: What is Nehru's contribution for independence or free India?  Mostly  Indian regrets that Sardar Patel did not become t…,[]
2018-11-03 21:01:18,@kurup62 @narendramodi @PMOIndia So @myogiadityanath &amp; @NitishKumar shamelessly attended the inauguration of Sardar… https://t.co/5g8MUjIGS0,[]
2018-11-03 21:00:58,RT @Darshinikothiy2: #StatueOfUnity                      PM NAMO paid real tribute to Sardar (which was never done before by past rulers) b…,['#StatueOfUnity']
2018-11-03 20:59:09,"RT @vijayrupanibjp: Along with Uttar Pradesh Chief Minister Shri @myogiadityanath Ji at Statue Of Unity.

#StatueOfUnity https://t.co/mAaca…",[]
2018-11-03 20:58:20,"RT @vijayrupanibjp: At Statue of Unity with Uttar Pradesh Chief Minister Shri @myogiadityanath Ji.

#StatueOfUnity https://t.co/N6C8Ur2CND",[]
2018-11-03 20:57:17,"RT @ARanganathan72: Left: Entrance to Statue of Unity, Sadhu Bet.

Right: Entrance to Sardar Patel's house, Nadiad.

(Image courtesy @Hindo…",[]
2018-11-03 20:55:20,"RT @mvmeet: Nehru Memorial area = 55 Acres 
Indira Memorial area = 45 Acres 
Rajiv Memorial area = 15 Acres

115 Acres = 5,56,600 Square Ya…",[]
2018-11-03 20:55:01,RT @myogiadityanath: Sharing pictures of my visit to 'Statue Of Unity' with Hon. Chief Minister of Gujarat Shri @vijayrupanibjp ji https://…,[]
2018-11-03 20:54:54,"RT @AudaciousQuest: UK contributed £1.17billion to Patel statue.

The statue was built by the chinese.

Then Modi called it ""statue of unit…",[]
2018-11-03 20:52:39,RT @designboom: india has unveiled the world's tallest statue https://t.co/UpFwOdgFro https://t.co/g88nePTJIi,[]
2018-11-03 20:50:49,"@IndiaSpend India Took Aid From UK, Built Statue of Unity: Modi has Shamed India by taking alms frm British to buil… https://t.co/34y9nYjmvA",[]
2018-11-03 20:49:56,"RT @dhruvshah003: “Statue Of Unity” - “This highest statue of the world will be remembered for the whole world, our future generations, the…",[]
2018-11-03 20:44:19,"@sambitswaraj @INCIndia @INCMP #CongressLaaoCGBachao 
#StatueOfUnity #Statue_Of_Unity 
Here is statue of an average… https://t.co/iZTv2CxrUf","['#CongressLaaoCGBachao', '#Statue_Of_Unity']"
